domain,date,post,attention_index,true_distance,T_it,is_com,length,age_years,has_hyphen,has_digit,exact_match,alpha_i,lambda_t,log_price_latent,sale_prob,sold,log_price_obs,price_obs,embedding_distance
chat.com,2022-04-01,0,0.2439303929020415,0.0,0.2439303929020415,1,4,4.472862087709626,0,0,1,0.1263363107037679,0.0578067874322819,2.153543481900162,0.3578191229089056,1,2.124748828181693,8.370794716330234,-1.986821492513021e-07
chat.com,2022-05-01,0,0.2425824268129763,0.0,0.2425824268129763,1,4,4.472862087709626,0,0,1,0.1263363107037679,0.0484187583176739,1.886191415622272,0.3131666007711275,0,,,-1.986821492513021e-07
chat.com,2022-06-01,0,0.3885640582640248,0.0,0.3885640582640248,1,4,4.472862087709626,0,0,1,0.1263363107037679,-0.0063051208279078,1.9124388825585528,0.3174163340790017,0,,,-1.986821492513021e-07
chat.com,2022-07-01,0,0.4035664458784244,0.0,0.4035664458784244,1,4,4.472862087709626,0,0,1,0.1263363107037679,0.0362580066701701,1.7811225333974023,0.296471332118691,0,,,-1.986821492513021e-07
chat.com,2022-08-01,0,0.2796948336769504,0.0,0.2796948336769504,1,4,4.472862087709626,0,0,1,0.1263363107037679,-0.0905021561264009,1.7536368585528297,0.2921898065069959,0,,,-1.986821492513021e-07
chat.com,2022-09-01,0,0.3436982536466479,0.0,0.3436982536466479,1,4,4.472862087709626,0,0,1,0.1263363107037679,0.019688312115202,1.9626185076913163,0.3256258353936981,0,,,-1.986821492513021e-07
chat.com,2022-10-01,0,0.3506491758777769,0.0,0.3506491758777769,1,4,4.472862087709626,0,0,1,0.1263363107037679,0.0866242503847812,1.8527713144417768,0.3078006808581924,0,,,-1.986821492513021e-07
chat.com,2022-11-01,1,0.7562556105354741,0.0,0.7562556105354741,1,4,4.472862087709626,0,0,1,0.1263363107037679,-0.0347688732741881,1.5775950355607131,0.2656504638955042,0,,,-1.986821492513021e-07
chat.com,2022-12-01,1,0.6890410683103334,0.0,0.6890410683103334,1,4,4.472862087709626,0,0,1,0.1263363107037679,0.0457726760538682,2.209310552295816,0.3674860107565749,0,,,-1.986821492513021e-07
chat.com,2023-01-01,1,0.8810444478696753,0.0,0.8810444478696753,1,4,4.472862087709626,0,0,1,0.1263363107037679,0.0886491926048511,2.099535546798662,0.3485660344031608,1,2.110853863033436,8.255287160628907,-1.986821492513021e-07
chat.com,2023-02-01,1,0.8042299349100269,0.0,0.8042299349100269,1,4,4.472862087709626,0,0,1,0.1263363107037679,0.0344603434824538,2.123956497762553,0.3527363926788388,0,,,-1.986821492513021e-07
chat.com,2023-03-01,1,0.755846701183267,0.0,0.755846701183267,1,4,4.472862087709626,0,0,1,0.1263363107037679,0.0512703362570994,2.1592175840743604,0.3587975794248788,0,,,-1.986821492513021e-07
chat.com,2023-04-01,1,0.7084935855264092,0.0,0.7084935855264092,1,4,4.472862087709626,0,0,1,0.1263363107037679,-0.0784736226525909,2.4721090955957754,0.4143726009218152,0,,,-1.986821492513021e-07
chat.com,2023-05-01,1,0.6833145238797969,0.0,0.6833145238797969,1,4,4.472862087709626,0,0,1,0.1263363107037679,-0.0467462040719422,1.819545682909512,0.3025169849307357,0,,,-1.986821492513021e-07
chat.com,2023-06-01,1,0.7818316074772759,0.0,0.7818316074772759,1,4,4.472862087709626,0,0,1,0.1263363107037679,0.0714867633095035,1.872811693797102,0.3110122417162191,0,,,-1.986821492513021e-07
chat.com,2023-07-01,1,0.7120982361784608,0.0,0.7120982361784608,1,4,4.472862087709626,0,0,1,0.1263363107037679,0.0480175076178484,2.018793309902573,0.3349446407351709,0,,,-1.986821492513021e-07
chat.com,2023-08-01,1,0.7606985541276278,0.0,0.7606985541276278,1,4,4.472862087709626,0,0,1,0.1263363107037679,0.0248010531760624,1.9867443402206983,0.3296117125809565,0,,,-1.986821492513021e-07
chat.com,2023-09-01,1,0.5980551063323813,0.0,0.5980551063323813,1,4,4.472862087709626,0,0,1,0.1263363107037679,-0.0132305801117339,1.836829946019284,0.3052592072337387,0,,,-1.986821492513021e-07
chat.com,2023-10-01,1,0.7076164943753044,0.0,0.7076164943753044,1,4,4.472862087709626,0,0,1,0.1263363107037679,0.0142310523768536,1.9007305504950465,0.3155168182407435,0,,,-1.986821492513021e-07
chat.com,2023-11-01,1,0.7412729682306661,0.0,0.7412729682306661,1,4,4.472862087709626,0,0,1,0.1263363107037679,0.0869073379163069,2.413242408806564,0.4037008846394325,0,,,-1.986821492513021e-07
chat.com,2023-12-01,1,0.8274249768643629,0.0,0.8274249768643629,1,4,4.472862087709626,0,0,1,0.1263363107037679,-0.0050951185887714,2.2747155167441933,0.3789603462083402,1,2.1164060639329856,8.301249651847236,-1.986821492513021e-07
chat.com,2024-01-01,1,0.676214075498581,0.0,0.676214075498581,1,4,4.472862087709626,0,0,1,0.1263363107037679,0.0349625544414381,1.8294063334711932,0.3040797114882932,0,,,-1.986821492513021e-07
chat.com,2024-02-01,1,0.6311333408362253,0.0,0.6311333408362253,1,4,4.472862087709626,0,0,1,0.1263363107037679,0.0336489980234846,1.9167205439558836,0.3181125005184189,0,,,-1.986821492513021e-07
chat.com,2024-03-01,1,0.7855777809659342,0.0,0.7855777809659342,1,4,4.472862087709626,0,0,1,0.1263363107037679,-0.0332925461341827,2.218942169173987,0.3691666923472884,0,,,-1.986821492513021e-07
chat.com,2024-04-01,1,0.7448754852283408,0.0,0.7448754852283408,1,4,4.472862087709626,0,0,1,0.1263363107037679,-0.0294342321752117,1.917455257780034,0.3182320414010749,0,,,-1.986821492513021e-07
chat.com,2024-05-01,1,0.6122381135348305,0.0,0.6122381135348305,1,4,4.472862087709626,0,0,1,0.1263363107037679,0.0763506630612996,2.616978446670701,0.4409601709733073,0,,,-1.986821492513021e-07
chat.com,2024-06-01,1,0.6162272389084403,0.0,0.6162272389084403,1,4,4.472862087709626,0,0,1,0.1263363107037679,0.0285064972758922,2.3191125577390355,0.3868279412637194,0,,,-1.986821492513021e-07
chat.com,2024-07-01,1,0.6982499278343788,0.0,0.6982499278343788,1,4,4.472862087709626,0,0,1,0.1263363107037679,-0.0340171309549936,2.039217539769836,0.3383654488019871,0,,,-1.986821492513021e-07
chat.com,2024-08-01,1,0.743300208987863,0.0,0.743300208987863,1,4,4.472862087709626,0,0,1,0.1263363107037679,-0.0155639641939768,2.1927773207915884,0.3646085370084013,0,,,-1.986821492513021e-07
chat.com,2024-09-01,1,0.8611428103274879,0.0,0.8611428103274879,1,4,4.472862087709626,0,0,1,0.1263363107037679,-0.0492793910335778,2.0226593017333823,0.335590831303528,0,,,-1.986821492513021e-07
chat.com,2024-10-01,1,0.6635088533861369,0.0,0.6635088533861369,1,4,4.472862087709626,0,0,1,0.1263363107037679,0.053325082959052,2.1450240915588106,0.356352242003161,1,2.0979551664142684,8.149488515216976,-1.986821492513021e-07
chat.com,2024-11-01,1,0.7931021701535159,0.0,0.7931021701535159,1,4,4.472862087709626,0,0,1,0.1263363107037679,-0.0125883413535184,1.8308073843774764,0.3043021200486563,1,1.831913800355372,6.24582849652918,-1.986821492513021e-07
chat.com,2024-12-01,1,0.5931319361733686,0.0,0.5931319361733686,1,4,4.472862087709626,0,0,1,0.1263363107037679,-0.0119222833574781,1.836316871495908,0.3051776052462282,0,,,-1.986821492513021e-07
top-chat-solutions.com,2021-01-01,0,0.3359874836512351,0.4261367080683376,0.1315744893901504,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0396726244417217,1.519662693241834,0.257261112845771,1,1.5065486151013927,4.511134234358703,0.459361473719279
top-chat-solutions.com,2021-02-01,0,0.2752221455353199,0.4261367080683376,0.1077784591084968,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.0178893454240406,1.601998874798975,0.2692362754290187,0,,,0.459361473719279
top-chat-solutions.com,2021-03-01,0,0.406768391053023,0.4261367080683376,0.1592926699865113,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.0336816288215257,1.6169005229816558,0.2714408414749288,0,,,0.459361473719279
top-chat-solutions.com,2021-04-01,0,0.3121234992276242,0.4261367080683376,0.1222292258963162,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.045900413255735,1.7128293519154536,0.2859005967968894,0,,,0.459361473719279
top-chat-solutions.com,2021-05-01,0,0.26354724563406,0.4261367080683376,0.1032065060806753,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.032777126790547,1.8811556995190228,0.3123548130339657,0,,,0.459361473719279
top-chat-solutions.com,2021-06-01,0,0.2531854475922174,0.4261367080683376,0.0991487707397526,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0249553220989961,1.7632063771038864,0.2936763567248045,1,1.5826491463457506,4.867834350719685,0.459361473719279
top-chat-solutions.com,2021-07-01,0,0.4057914660956223,0.4261367080683376,0.158910100966244,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.0113885638121981,1.683278809732639,0.281397338324633,0,,,0.459361473719279
top-chat-solutions.com,2021-08-01,0,0.1464739585012751,0.4261367080683376,0.0573599828461601,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0357118733865854,1.4743623556473595,0.2508229109920011,0,,,0.459361473719279
top-chat-solutions.com,2021-09-01,0,0.269116890981264,0.4261367080683376,0.1053876088845026,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.0560924422174068,1.4777502454416134,0.2513006789842668,0,,,0.459361473719279
top-chat-solutions.com,2021-10-01,0,0.4622323827169752,0.4261367080683376,0.1810126647417303,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0348498551461574,1.5484056476144197,0.2614017254588795,1,1.4277168912640426,4.169169649922986,0.459361473719279
top-chat-solutions.com,2021-11-01,0,0.3224509335458511,0.4261367080683376,0.1262735042199145,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0216896702509504,1.20164445003017,0.2143726588167448,0,,,0.459361473719279
top-chat-solutions.com,2021-12-01,0,0.4073162554442109,0.4261367080683376,0.1595072166021835,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.0753898222294595,1.7776088192984691,0.2959219695523141,0,,,0.459361473719279
top-chat-solutions.com,2022-01-01,0,0.3841999456713614,0.4261367080683376,0.1504547464866466,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0753116617698443,1.683510266012603,0.2814324422367416,0,,,0.459361473719279
top-chat-solutions.com,2022-02-01,0,0.3347300558116977,0.4261367080683376,0.1310820739461756,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.016995246483286,1.567339193792098,0.2641526367691325,1,1.5319174692572022,4.627040529608242,0.459361473719279
top-chat-solutions.com,2022-03-01,0,0.2172871533693374,0.4261367080683376,0.0850908073864042,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0382715364617547,1.7751271050315736,0.2955343140228876,0,,,0.459361473719279
top-chat-solutions.com,2022-04-01,0,0.2439303929020415,0.4261367080683376,0.0955244419942156,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0578067874322819,1.698121796879768,0.2836538887636132,0,,,0.459361473719279
top-chat-solutions.com,2022-05-01,0,0.2425824268129763,0.4261367080683376,0.0949965712891626,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0484187583176739,1.5715076606456857,0.2647607721785464,0,,,0.459361473719279
top-chat-solutions.com,2022-06-01,0,0.3885640582640248,0.4261367080683376,0.1521637562383815,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.0063051208279078,1.6695914082204475,0.2793261777348139,0,,,0.459361473719279
top-chat-solutions.com,2022-07-01,0,0.4035664458784244,0.4261367080683376,0.1580387711899704,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0362580066701701,1.483899191654846,0.2521693606972061,0,,,0.459361473719279
top-chat-solutions.com,2022-08-01,0,0.2796948336769504,0.4261367080683376,0.1095299876239081,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.0905021561264009,1.261730332208561,0.2220599194836268,0,,,0.459361473719279
top-chat-solutions.com,2022-09-01,0,0.3436982536466479,0.4261367080683376,0.1345940680182771,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.019688312115202,1.5940577994642893,0.2680660935339947,0,,,0.459361473719279
top-chat-solutions.com,2022-10-01,0,0.3506491758777769,0.4261367080683376,0.137316086211969,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0866242503847812,1.5196142775385764,0.257254174531194,0,,,0.459361473719279
top-chat-solutions.com,2022-11-01,1,0.7562556105354741,0.4261367080683376,0.2961537278809157,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.0347688732741881,0.9880809585065352,0.1886296130132772,0,,,0.459361473719279
top-chat-solutions.com,2022-12-01,1,0.6890410683103334,0.4261367080683376,0.2698321548962338,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0457726760538682,1.141673544517484,0.2068948952514061,0,,,0.459361473719279
top-chat-solutions.com,2023-01-01,1,0.8810444478696753,0.4261367080683376,0.3450217016977067,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0886491926048511,1.3568905096601258,0.2346331343813254,0,,,0.459361473719279
top-chat-solutions.com,2023-02-01,1,0.8042299349100269,0.4261367080683376,0.3149407290061465,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0344603434824538,1.651444621422479,0.2765946708405341,0,,,0.459361473719279
top-chat-solutions.com,2023-03-01,1,0.755846701183267,0.4261367080683376,0.29599359679913,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0512703362570994,1.0140036367615226,0.1916232108778503,0,,,0.459361473719279
top-chat-solutions.com,2023-04-01,1,0.7084935855264092,0.4261367080683376,0.2774498643187523,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.0784736226525909,0.9782849890885176,0.1875077408017482,0,,,0.459361473719279
top-chat-solutions.com,2023-05-01,1,0.6833145238797969,0.4261367080683376,0.2675896095751111,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.0467462040719422,1.2038464184142894,0.2146509267326544,0,,,0.459361473719279
top-chat-solutions.com,2023-06-01,1,0.7818316074772759,0.4261367080683376,0.3061694246017933,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0714867633095035,1.2348862146221784,0.2186014122673205,0,,,0.459361473719279
top-chat-solutions.com,2023-07-01,1,0.7120982361784608,0.4261367080683376,0.2788614647266588,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0480175076178484,1.4550800246542948,0.2481151971599736,0,,,0.459361473719279
top-chat-solutions.com,2023-08-01,1,0.7606985541276278,0.4261367080683376,0.2978936082722152,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0248010531760624,1.2949239214787744,0.2263902865250922,1,1.1864003172958513,3.2752700290148344,0.459361473719279
top-chat-solutions.com,2023-09-01,1,0.5980551063323813,0.4261367080683376,0.2342015672361667,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.0132305801117339,1.7020050992603193,0.2842460603309901,1,1.7577401518966305,5.799316999414485,0.459361473719279
top-chat-solutions.com,2023-10-01,1,0.7076164943753044,0.4261367080683376,0.2771063907491385,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0142310523768536,1.2767825108566195,0.2240162271441138,0,,,0.459361473719279
top-chat-solutions.com,2023-11-01,1,0.7412729682306661,0.4261367080683376,0.2902864452978041,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0869073379163069,1.4572254027107416,0.2484154905190408,0,,,0.459361473719279
top-chat-solutions.com,2023-12-01,1,0.8274249768643629,0.4261367080683376,0.324024031063591,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.0050951185887714,1.311142738602602,0.2285277692266478,1,1.0447824348019517,2.842779966379548,0.459361473719279
top-chat-solutions.com,2024-01-01,1,0.676214075498581,0.4261367080683376,0.2648090361440801,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0349625544414381,1.4411009660774692,0.2461644790981602,1,1.5383400638074518,4.656853771597997,0.459361473719279
top-chat-solutions.com,2024-02-01,1,0.6311333408362253,0.4261367080683376,0.2471551801727983,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0336489980234846,1.5874567982321517,0.2670958392889426,0,,,0.459361473719279
top-chat-solutions.com,2024-03-01,1,0.7855777809659342,0.4261367080683376,0.307636446106823,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.0332925461341827,1.185014452292313,0.2122795615607637,1,1.078165918960604,2.939283719842252,0.459361473719279
top-chat-solutions.com,2024-04-01,1,0.7448754852283408,0.4261367080683376,0.2916972101552844,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.0294342321752117,1.1411401130270402,0.2068292551105482,0,,,0.459361473719279
top-chat-solutions.com,2024-05-01,1,0.6122381135348305,0.4261367080683376,0.2397557084511894,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0763506630612996,1.3207302854191392,0.2297979769935445,0,,,0.459361473719279
top-chat-solutions.com,2024-06-01,1,0.6162272389084403,0.4261367080683376,0.2413178712092843,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0285064972758922,1.5808596917725666,0.2661283904649198,0,,,0.459361473719279
top-chat-solutions.com,2024-07-01,1,0.6982499278343788,0.4261367080683376,0.2734383933684967,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.0340171309549936,1.6386771146962271,0.2746827870608725,1,1.7914671041289472,5.998246065812418,0.459361473719279
top-chat-solutions.com,2024-08-01,1,0.743300208987863,0.4261367080683376,0.2910803235833892,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.0155639641939768,1.592692255216479,0.2678651946124204,0,,,0.459361473719279
top-chat-solutions.com,2024-09-01,1,0.8611428103274879,0.4261367080683376,0.3372281143616996,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.0492793910335778,1.7023967399302802,0.2843058236584662,0,,,0.459361473719279
top-chat-solutions.com,2024-10-01,1,0.6635088533861369,0.4261367080683376,0.2598336034468058,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.053325082959052,1.4277137138294804,0.2443060516530223,0,,,0.459361473719279
top-chat-solutions.com,2024-11-01,1,0.7931021701535159,0.4261367080683376,0.3105830370172049,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.0125883413535184,1.4232650982559607,0.2436905977025519,0,,,0.459361473719279
top-chat-solutions.com,2024-12-01,1,0.5931319361733686,0.4261367080683376,0.2322736275617075,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.0119222833574781,1.150587504314336,0.2079940597398579,0,,,0.459361473719279
chatmy.com,2021-01-01,0,0.3359874836512351,0.277188206479063,0.1825930404827346,1,6,4.896952744864734,0,0,0,0.049596650828876,0.0396726244417217,1.2710273885675316,0.2232667986125238,0,,,0.2239104111989339
chatmy.com,2021-02-01,0,0.2752221455353199,0.277188206479063,0.1495700012850493,1,6,4.896952744864734,0,0,0,0.049596650828876,-0.0178893454240406,1.889738836375901,0.3137391548165479,0,,,0.2239104111989339
chatmy.com,2021-03-01,0,0.406768391053023,0.277188206479063,0.2210590599611117,1,6,4.896952744864734,0,0,0,0.049596650828876,-0.0336816288215257,1.4479364084077488,0.247117043696049,0,,,0.2239104111989339
chatmy.com,2021-04-01,0,0.3121234992276242,0.277188206479063,0.1696241125137902,1,6,4.896952744864734,0,0,0,0.049596650828876,-0.045900413255735,1.1566669840735584,0.208746175894451,0,,,0.2239104111989339
chatmy.com,2021-05-01,0,0.26354724563406,0.277188206479063,0.1432252546083682,1,6,4.896952744864734,0,0,0,0.049596650828876,-0.032777126790547,1.7111093961187311,0.2856373080524794,0,,,0.2239104111989339
chatmy.com,2021-06-01,0,0.2531854475922174,0.277188206479063,0.1375941156481681,1,6,4.896952744864734,0,0,0,0.049596650828876,0.0249553220989961,1.7271033174519586,0.2880912419900136,0,,,0.2239104111989339
chatmy.com,2021-07-01,0,0.4057914660956223,0.277188206479063,0.2205281482248864,1,6,4.896952744864734,0,0,0,0.049596650828876,-0.0113885638121981,1.577488631721675,0.2656348962174298,0,,,0.2239104111989339
chatmy.com,2021-08-01,0,0.1464739585012751,0.277188206479063,0.0796015528425217,1,6,4.896952744864734,0,0,0,0.049596650828876,0.0357118733865854,1.38753058307566,0.2387850386776294,0,,,0.2239104111989339
chatmy.com,2021-09-01,0,0.269116890981264,0.277188206479063,0.1462520890228673,1,6,4.896952744864734,0,0,0,0.049596650828876,-0.0560924422174068,1.1863378425533568,0.2124455789191548,0,,,0.2239104111989339
chatmy.com,2021-10-01,0,0.4622323827169752,0.277188206479063,0.2512010722919715,1,6,4.896952744864734,0,0,0,0.049596650828876,0.0348498551461574,1.405711846477574,0.2412724217669023,0,,,0.2239104111989339
chatmy.com,2021-11-01,0,0.3224509335458511,0.277188206479063,0.1752365764426794,1,6,4.896952744864734,0,0,0,0.049596650828876,0.0216896702509504,1.704805788974627,0.284673604675389,0,,,0.2239104111989339
chatmy.com,2021-12-01,0,0.4073162554442109,0.277188206479063,0.2213567979121571,1,6,4.896952744864734,0,0,0,0.049596650828876,-0.0753898222294595,1.2247464173937086,0.2173051716194979,1,1.129408886704321,3.093827157136381,0.2239104111989339
chatmy.com,2022-01-01,0,0.3841999456713614,0.277188206479063,0.2087941951619108,1,6,4.896952744864734,0,0,0,0.049596650828876,0.0753116617698443,1.4207330642537228,0.2433407672573203,0,,,0.2239104111989339
chatmy.com,2022-02-01,0,0.3347300558116977,0.277188206479063,0.18190968891882,1,6,4.896952744864734,0,0,0,0.049596650828876,0.016995246483286,1.0116684710307484,0.1913520629327901,0,,,0.2239104111989339
chatmy.com,2022-03-01,0,0.2172871533693374,0.277188206479063,0.1180851190061875,1,6,4.896952744864734,0,0,0,0.049596650828876,0.0382715364617547,1.4034480534356553,0.2409617507788088,1,1.4263943130358054,4.163659241690389,0.2239104111989339
chatmy.com,2022-04-01,0,0.2439303929020415,0.277188206479063,0.1325644384788025,1,6,4.896952744864734,0,0,0,0.049596650828876,0.0578067874322819,1.9218988710766571,0.3189555451348865,1,1.9399125456548123,6.958142424238212,0.2239104111989339
chatmy.com,2022-05-01,0,0.2425824268129763,0.277188206479063,0.1318318837300502,1,6,4.896952744864734,0,0,0,0.049596650828876,0.0484187583176739,1.4101171179105798,0.2418777605487201,0,,,0.2239104111989339
chatmy.com,2022-06-01,0,0.3885640582640248,0.277188206479063,0.2111658804956733,1,6,4.896952744864734,0,0,0,0.049596650828876,-0.0063051208279078,1.114857249618939,0.2036141435970914,0,,,0.2239104111989339
chatmy.com,2022-07-01,0,0.4035664458784244,0.277188206479063,0.2193189567330526,1,6,4.896952744864734,0,0,0,0.049596650828876,0.0362580066701701,1.216219837145314,0.2162194642619501,0,,,0.2239104111989339
chatmy.com,2022-08-01,0,0.2796948336769504,0.277188206479063,0.1520006922085217,1,6,4.896952744864734,0,0,0,0.049596650828876,-0.0905021561264009,1.341429790735198,0.2325572135236564,0,,,0.2239104111989339
chatmy.com,2022-09-01,0,0.3436982536466479,0.277188206479063,0.1867834731816709,1,6,4.896952744864734,0,0,0,0.049596650828876,0.019688312115202,1.6502762916475426,0.2764193767869062,0,,,0.2239104111989339
chatmy.com,2022-10-01,0,0.3506491758777769,0.277188206479063,0.1905609651600873,1,6,4.896952744864734,0,0,0,0.049596650828876,0.0866242503847812,1.6854525028622795,0.2817271173336415,0,,,0.2239104111989339
chatmy.com,2022-11-01,1,0.7562556105354741,0.277188206479063,0.4109885576962068,1,6,4.896952744864734,0,0,0,0.049596650828876,-0.0347688732741881,0.967492902950271,0.186277739286695,0,,,0.2239104111989339
chatmy.com,2022-12-01,1,0.6890410683103334,0.277188206479063,0.3744606861928646,1,6,4.896952744864734,0,0,0,0.049596650828876,0.0457726760538682,1.6155591796691735,0.2712419384704806,0,,,0.2239104111989339
chatmy.com,2023-01-01,1,0.8810444478696753,0.277188206479063,0.4788052899730831,1,6,4.896952744864734,0,0,0,0.049596650828876,0.0886491926048511,1.7120873742546183,0.2857869979104521,1,1.6963045276138635,5.453755901823374,0.2239104111989339
chatmy.com,2023-02-01,1,0.8042299349100269,0.277188206479063,0.4370602960165172,1,6,4.896952744864734,0,0,0,0.049596650828876,0.0344603434824538,0.6765839181535754,0.1554392012024292,0,,,0.2239104111989339
chatmy.com,2023-03-01,1,0.755846701183267,0.277188206479063,0.4107663351268125,1,6,4.896952744864734,0,0,0,0.049596650828876,0.0512703362570994,1.8612946452865493,0.3091643336000303,0,,,0.2239104111989339
