domain,date,post,attention_index,embedding_distance,true_distance,distance_used,T_it,is_com,length,age_years,has_hyphen,has_digit,exact_match,alpha_i,lambda_t,log_price_latent,sale_prob,sold,log_price_obs,price_obs
chat.com,2022-11-01,1,0.7562556105354741,-1.986821492513021e-07,0.0,0.0,0.7562556105354741,1,4,4.472862087709626,0,0,1,0.1263363107037679,-0.0347688732741881,2.1100042338526253,0.35035097344430405,1,2.1154105594117367,8.292989832312795
chat.com,2022-12-01,1,0.6890410683103334,-1.986821492513021e-07,0.0,0.0,0.6890410683103334,1,4,4.472862087709626,0,0,1,0.1263363107037679,0.0457726760538682,2.174714486160734,0.3614758795467168,0,,
chat.com,2023-01-01,1,0.8810444478696753,-1.986821492513021e-07,0.0,0.0,0.8810444478696753,1,4,4.472862087709626,0,0,1,0.1263363107037679,0.0886491926048511,1.9198119754333782,0.31861565036766487,0,,
chat.com,2023-02-01,1,0.8042299349100269,-1.986821492513021e-07,0.0,0.0,0.8042299349100269,1,4,4.472862087709626,0,0,1,0.1263363107037679,0.0344603434824538,2.0481488919029704,0.3398666935699217,0,,
chat.com,2023-03-01,1,0.755846701183267,-1.986821492513021e-07,0.0,0.0,0.755846701183267,1,4,4.472862087709626,0,0,1,0.1263363107037679,0.0512703362570994,2.086137118175119,0.3462877571823257,1,2.0168706289196594,7.514771590417324
chat.com,2023-04-01,1,0.7084935855264093,-1.986821492513021e-07,0.0,0.0,0.7084935855264093,1,4,4.472862087709626,0,0,1,0.1263363107037679,-0.07847362265259092,2.208636790499839,0.3673685617082677,0,,
chat.com,2023-05-01,1,0.6833145238797969,-1.986821492513021e-07,0.0,0.0,0.6833145238797969,1,4,4.472862087709626,0,0,1,0.1263363107037679,-0.0467462040719422,1.942337686732516,0.3222945806004439,0,,
chat.com,2023-06-01,1,0.7818316074772759,-1.986821492513021e-07,0.0,0.0,0.7818316074772759,1,4,4.472862087709626,0,0,1,0.1263363107037679,0.0714867633095035,2.3075469612287387,0.38477252094590775,0,,
chat.com,2023-07-01,1,0.7120982361784608,-1.986821492513021e-07,0.0,0.0,0.7120982361784608,1,4,4.472862087709626,0,0,1,0.1263363107037679,0.0480175076178484,2.298265167297559,0.3831259403912435,1,2.2612770238843938,9.595334817846894
chat.com,2023-08-01,1,0.7606985541276279,-1.986821492513021e-07,0.0,0.0,0.7606985541276279,1,4,4.472862087709626,0,0,1,0.1263363107037679,0.0248010531760624,2.3111371580654883,0.38541012901227356,0,,
chat.com,2023-09-01,1,0.5980551063323813,-1.986821492513021e-07,0.0,0.0,0.5980551063323813,1,4,4.472862087709626,0,0,1,0.1263363107037679,-0.0132305801117339,1.7305102882589145,0.28861558931196324,1,1.6569541053787855,5.243315909643493
chat.com,2023-10-01,1,0.7076164943753044,-1.986821492513021e-07,0.0,0.0,0.7076164943753044,1,4,4.472862087709626,0,0,1,0.1263363107037679,0.0142310523768536,2.1973009001929884,0.365394877804437,1,2.2525397285184097,9.511862734554317
chat.com,2023-11-01,1,0.7412729682306662,-1.986821492513021e-07,0.0,0.0,0.7412729682306662,1,4,4.472862087709626,0,0,1,0.1263363107037679,0.0869073379163069,2.081751653081489,0.3455435724189281,0,,
chat.com,2023-12-01,1,0.8274249768643629,-1.986821492513021e-07,0.0,0.0,0.8274249768643629,1,4,4.472862087709626,0,0,1,0.1263363107037679,-0.0050951185887714,2.260143069328426,0.376391557394527,0,,
chat.com,2024-01-01,1,0.676214075498581,-1.986821492513021e-07,0.0,0.0,0.676214075498581,1,4,4.472862087709626,0,0,1,0.1263363107037679,0.0349625544414381,2.1950165023338495,0.3649976873662077,1,2.165972194608644,8.723078325543066
chat.com,2024-02-01,1,0.6311333408362253,-1.986821492513021e-07,0.0,0.0,0.6311333408362253,1,4,4.472862087709626,0,0,1,0.1263363107037679,0.0336489980234846,1.9889437263755734,0.3299763101648671,0,,
chat.com,2024-03-01,1,0.7855777809659342,-1.986821492513021e-07,0.0,0.0,0.7855777809659342,1,4,4.472862087709626,0,0,1,0.1263363107037679,-0.0332925461341827,2.1826184627287355,0.36284524397079576,1,2.1836179922269503,8.878370094380308
chat.com,2024-04-01,1,0.7448754852283408,-1.986821492513021e-07,0.0,0.0,0.7448754852283408,1,4,4.472862087709626,0,0,1,0.1263363107037679,-0.0294342321752117,2.1667910627922615,0.3601054013845482,0,,
chat.com,2024-05-01,1,0.6122381135348305,-1.986821492513021e-07,0.0,0.0,0.6122381135348305,1,4,4.472862087709626,0,0,1,0.1263363107037679,0.0763506630612996,2.253509599781406,0.37522451677049723,0,,
chat.com,2024-06-01,1,0.6162272389084403,-1.986821492513021e-07,0.0,0.0,0.6162272389084403,1,4,4.472862087709626,0,0,1,0.1263363107037679,0.0285064972758922,1.9679501877903962,0.32650454925586375,0,,
chat.com,2024-07-01,1,0.6982499278343788,-1.986821492513021e-07,0.0,0.0,0.6982499278343788,1,4,4.472862087709626,0,0,1,0.1263363107037679,-0.0340171309549936,1.66424882275513,0.27852028228867926,1,1.5584328537667778,4.751369317004639
chat.com,2024-08-01,1,0.743300208987863,-1.986821492513021e-07,0.0,0.0,0.743300208987863,1,4,4.472862087709626,0,0,1,0.1263363107037679,-0.0155639641939768,1.8547938894336553,0.30812397154623683,0,,
chat.com,2024-09-01,1,0.8611428103274879,-1.986821492513021e-07,0.0,0.0,0.8611428103274879,1,4,4.472862087709626,0,0,1,0.1263363107037679,-0.0492793910335778,1.8942965430899978,0.31447560225887117,1,1.998234806912883,7.376024493218429
chat.com,2024-10-01,1,0.6635088533861369,-1.986821492513021e-07,0.0,0.0,0.6635088533861369,1,4,4.472862087709626,0,0,1,0.1263363107037679,0.053325082959052,2.0287930550047193,0.33661733637506075,0,,
chat.com,2024-11-01,1,0.7931021701535159,-1.986821492513021e-07,0.0,0.0,0.7931021701535159,1,4,4.472862087709626,0,0,1,0.1263363107037679,-0.012588341353518398,1.8941788072688106,0.31445656639286246,1,1.818177042875964,6.160617665400795
chat.com,2024-12-01,1,0.5931319361733686,-1.986821492513021e-07,0.0,0.0,0.5931319361733686,1,4,4.472862087709626,0,0,1,0.1263363107037679,-0.0119222833574781,1.935666872877834,0.3212027702907804,0,,
top-chat-solutions.com,2021-01-01,0,0.3359874836512351,0.459361473719279,0.4261367080683376,0.459361473719279,0.12230019853657988,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.03967262444172169,1.1610401762628593,0.2092884375048442,0,,
top-chat-solutions.com,2021-02-01,0,0.2752221455353199,0.459361473719279,0.4261367080683376,0.459361473719279,0.1001814790088219,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.017889345424040602,1.5258371082250242,0.2581469523901725,1,1.4101524798739478,4.096580002453016
top-chat-solutions.com,2021-03-01,0,0.406768391053023,0.459361473719279,0.4261367080683376,0.459361473719279,0.14806460777518013,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.0336816288215257,1.49515889195635,0.25376520661229335,0,,
top-chat-solutions.com,2021-04-01,0,0.3121234992276242,0.459361473719279,0.4261367080683376,0.459361473719279,0.11361365461784563,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.045900413255735,1.5027574534023238,0.2548459159358846,0,,
top-chat-solutions.com,2021-05-01,0,0.26354724563406,0.459361473719279,0.4261367080683376,0.459361473719279,0.0959317892278153,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.032777126790547,1.809126490034565,0.3008706930253668,0,,
top-chat-solutions.com,2021-06-01,0,0.2531854475922174,0.459361473719279,0.4261367080683376,0.459361473719279,0.0921600714723148,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0249553220989961,1.2876008614667211,0.22542982421843838,0,,
top-chat-solutions.com,2021-07-01,0,0.4057914660956223,0.459361473719279,0.4261367080683376,0.459361473719279,0.14770900489692093,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.0113885638121981,1.5498227144471983,0.26160697322441556,0,,
top-chat-solutions.com,2021-08-01,0,0.1464739585012751,0.459361473719279,0.4261367080683376,0.459361473719279,0.053316849813785774,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0357118733865854,1.6897718854859896,0.28238312343984184,1,1.8068361167835545,6.091145241195425
top-chat-solutions.com,2021-09-01,0,0.269116890981264,0.459361473719279,0.4261367080683376,0.459361473719279,0.0979591526412943,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.0560924422174068,1.172804260102142,0.21075228305446558,1,1.0986781847897,3.0001976948783624
top-chat-solutions.com,2021-10-01,0,0.4622323827169752,0.459361473719279,0.4261367080683376,0.459361473719279,0.16825362528981408,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0348498551461574,1.4711487854142984,0.2503702846781011,0,,
top-chat-solutions.com,2021-11-01,0,0.3224509335458511,0.459361473719279,0.4261367080683376,0.459361473719279,0.11737286390078343,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0216896702509504,1.6605836228874653,0.27796823627712025,1,1.5429191193272527,4.678226660042038
top-chat-solutions.com,2021-12-01,0,0.4073162554442109,0.459361473719279,0.4261367080683376,0.459361473719279,0.1482640316438471,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.0753898222294595,1.214244549726606,0.2159685079064348,0,,
top-chat-solutions.com,2022-01-01,0,0.3841999456713614,0.459361473719279,0.4261367080683376,0.459361473719279,0.1398496429769549,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0753116617698443,1.7689748016282314,0.29457456770856905,0,,
top-chat-solutions.com,2022-02-01,0,0.3347300558116977,0.459361473719279,0.4261367080683376,0.459361473719279,0.12184249197933061,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.016995246483286,2.159217065977591,0.35879749002914757,0,,
top-chat-solutions.com,2022-03-01,0,0.2172871533693374,0.459361473719279,0.4261367080683376,0.459361473719279,0.07909301176261409,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0382715364617547,1.3025079609299148,0.22738802517594484,0,,
top-chat-solutions.com,2022-04-01,0,0.2439303929020415,0.459361473719279,0.4261367080683376,0.459361473719279,0.08879121078210421,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0578067874322819,1.603002309581866,0.26938436905887525,0,,
top-chat-solutions.com,2022-05-01,0,0.2425824268129763,0.459361473719279,0.4261367080683376,0.459361473719279,0.08830054809871575,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0484187583176739,1.4431183633045588,0.24644535948380222,0,,
top-chat-solutions.com,2022-06-01,0,0.3885640582640248,0.459361473719279,0.4261367080683376,0.459361473719279,0.14143818976065817,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.0063051208279078,1.472711025134777,0.25059025571898536,0,,
top-chat-solutions.com,2022-07-01,0,0.4035664458784244,0.459361473719279,0.4261367080683376,0.459361473719279,0.146899092541395,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0362580066701701,1.5832562387337672,0.26647957952939494,1,1.5004039385077022,4.48349976281271
top-chat-solutions.com,2022-08-01,0,0.2796948336769504,0.459361473719279,0.4261367080683376,0.459361473719279,0.10180954753616453,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.0905021561264009,1.0332248480119077,0.1938662217709438,0,,
top-chat-solutions.com,2022-09-01,0,0.3436982536466479,0.459361473719279,0.4261367080683376,0.459361473719279,0.1251069361300784,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.019688312115202,1.5104972277757003,0.2559498180929467,0,,
top-chat-solutions.com,2022-10-01,0,0.3506491758777769,0.459361473719279,0.4261367080683376,0.459361473719279,0.12763708743107693,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0866242503847812,1.6190642900347945,0.27176189156890695,1,1.5791206421516624,4.850688444287784
top-chat-solutions.com,2022-11-01,1,0.7562556105354741,0.459361473719279,0.4261367080683376,0.459361473719279,0.27527874046908984,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.0347688732741881,0.9532088553036553,0.18465932989955697,1,0.8951907701407951,2.447802712591519
top-chat-solutions.com,2022-12-01,1,0.6890410683103334,0.459361473719279,0.4261367080683376,0.459361473719279,0.2508124961633555,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0457726760538682,1.7516915644416124,0.2918881611264829,0,,
top-chat-solutions.com,2023-01-01,1,0.8810444478696753,0.459361473719279,0.4261367080683376,0.459361473719279,0.3207021574823375,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0886491926048511,1.542222712272397,0.26050740806096934,0,,
top-chat-solutions.com,2023-02-01,1,0.8042299349100269,0.459361473719279,0.4261367080683376,0.459361473719279,0.29274150227171847,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0344603434824538,1.4959300063155592,0.25387474074225613,0,,
top-chat-solutions.com,2023-03-01,1,0.755846701183267,0.459361473719279,0.4261367080683376,0.459361473719279,0.2751298965466469,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0512703362570994,1.2654083761968091,0.2225368194991069,0,,
top-chat-solutions.com,2023-04-01,1,0.7084935855264093,0.459361473719279,0.4261367080683376,0.459361473719279,0.25789325611223457,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.07847362265259092,1.0183149735819472,0.19212459208675586,1,0.9819162951546848,2.669567021833101
top-chat-solutions.com,2023-05-01,1,0.6833145238797969,0.459361473719279,0.4261367080683376,0.459361473719279,0.24872802113121367,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.0467462040719422,0.9203380613868076,0.1809763717014459,0,,
top-chat-solutions.com,2023-06-01,1,0.7818316074772759,0.459361473719279,0.4261367080683376,0.459361473719279,0.2845884607889105,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0714867633095035,1.3623108365418777,0.23536396023658945,0,,
top-chat-solutions.com,2023-07-01,1,0.7120982361784608,0.459361473719279,0.4261367080683376,0.459361473719279,0.25920535704412084,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0480175076178484,1.3246479972523575,0.23031843923963027,0,,
top-chat-solutions.com,2023-08-01,1,0.7606985541276279,0.459361473719279,0.4261367080683376,0.459361473719279,0.2768959819136291,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0248010531760624,1.337075919728253,0.2319749318097231,0,,
top-chat-solutions.com,2023-09-01,1,0.5980551063323813,0.459361473719279,0.4261367080683376,0.459361473719279,0.21769340168691953,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.0132305801117339,1.2577855249259269,0.2215492427363296,0,,
top-chat-solutions.com,2023-10-01,1,0.7076164943753044,0.459361473719279,0.4261367080683376,0.459361473719279,0.257573992963652,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0142310523768536,1.4983127894021706,0.2542134039031379,1,1.6211732687618499,5.059022428883644
top-chat-solutions.com,2023-11-01,1,0.7412729682306662,0.459361473719279,0.4261367080683376,0.459361473719279,0.26982502502538414,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0869073379163069,1.3734300993450477,0.23686810270728353,0,,
top-chat-solutions.com,2023-12-01,1,0.8274249768643629,0.459361473719279,0.4261367080683376,0.459361473719279,0.3011845496294713,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.0050951185887714,0.9542328288889429,0.18477498520103303,1,1.0921260865516067,2.9806043636583786
top-chat-solutions.com,2024-01-01,1,0.676214075498581,0.459361473719279,0.4261367080683376,0.459361473719279,0.24614344197581023,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0349625544414381,1.2310228003868788,0.21810686950007094,1,1.347938343766255,3.8494810375262976
top-chat-solutions.com,2024-02-01,1,0.6311333408362253,0.459361473719279,0.4261367080683376,0.459361473719279,0.22973395332621507,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0336489980234846,1.0182691509492126,0.1921192579511436,0,,
top-chat-solutions.com,2024-03-01,1,0.7855777809659342,0.459361473719279,0.4261367080683376,0.459361473719279,0.28595207635112285,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.0332925461341827,1.361707707033911,0.23528256207910997,0,,
top-chat-solutions.com,2024-04-01,1,0.7448754852283408,0.459361473719279,0.4261367080683376,0.459361473719279,0.2711363493022859,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.0294342321752117,1.2162402383108994,0.2162220572910521,1,1.243246202214814,3.4668493118946677
top-chat-solutions.com,2024-05-01,1,0.6122381135348305,0.459361473719279,0.4261367080683376,0.459361473719279,0.22285604815772028,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0763506630612996,1.6110718181997898,0.27057718916937445,1,1.6625869216619384,5.272933882866561
top-chat-solutions.com,2024-06-01,1,0.6162272389084403,0.459361473719279,0.4261367080683376,0.459361473719279,0.22430809875162339,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.0285064972758922,0.8031972034657962,0.16831702169872714,0,,
top-chat-solutions.com,2024-07-01,1,0.6982499278343788,0.459361473719279,0.4261367080683376,0.459361473719279,0.25416454170935954,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.0340171309549936,1.019636177328285,0.19227843974262016,0,,
top-chat-solutions.com,2024-08-01,1,0.743300208987863,0.459361473719279,0.4261367080683376,0.459361473719279,0.2705629452133396,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.0155639641939768,1.037785764406199,0.19440137388158424,0,,
top-chat-solutions.com,2024-09-01,1,0.8611428103274879,0.459361473719279,0.4261367080683376,0.459361473719279,0.3134579167262172,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.0492793910335778,1.4180651547900414,0.24297253278986075,0,,
top-chat-solutions.com,2024-10-01,1,0.6635088533861369,0.459361473719279,0.4261367080683376,0.459361473719279,0.24151871259625926,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.053325082959052,1.2935373559766388,0.2262082084034122,1,1.3326184909725798,3.7909569892198975
top-chat-solutions.com,2024-11-01,1,0.7931021701535159,0.459361473719279,0.4261367080683376,0.459361473719279,0.2886909709120374,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.012588341353518398,1.1355952442020094,0.2061478562501725,0,,
top-chat-solutions.com,2024-12-01,1,0.5931319361733686,0.459361473719279,0.4261367080683376,0.459361473719279,0.21590135669365534,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.0119222833574781,1.4306299727001779,0.24471007855223223,0,,
chatmy.com,2021-01-01,0,0.3359874836512351,0.2239104111989339,0.277188206479063,0.2239104111989339,0.20529972891566056,1,6,4.896952744864734,0,0,0,0.04959665082887601,0.03967262444172169,1.8394422116614029,0.3056748648716788,1,1.7837668027277467,5.952235139576869
chatmy.com,2021-02-01,0,0.2752221455353199,0.2239104111989339,0.277188206479063,0.2239104111989339,0.16817004983625955,1,6,4.896952744864734,0,0,0,0.04959665082887601,-0.017889345424040602,1.4216953628587967,0.24347368004425518,0,,
chatmy.com,2021-03-01,0,0.406768391053023,0.2239104111989339,0.277188206479063,0.2239104111989339,0.24854925995198762,1,6,4.896952744864734,0,0,0,0.04959665082887601,-0.0336816288215257,1.5301688025869156,0.25876960375525876,1,1.5374079851171456,4.652515239674294
chatmy.com,2021-04-01,0,0.3121234992276242,0.2239104111989339,0.277188206479063,0.2239104111989339,0.19071802640765748,1,6,4.896952744864734,0,0,0,0.04959665082887601,-0.045900413255735,1.5032900568285001,0.2549217791972572,0,,
chatmy.com,2021-05-01,0,0.26354724563406,0.2239104111989339,0.277188206479063,0.2239104111989339,0.16103629068904643,1,6,4.896952744864734,0,0,0,0.04959665082887601,-0.032777126790547,1.8657521440717215,0.30987881905535414,0,,
chatmy.com,2021-06-01,0,0.2531854475922174,0.2239104111989339,0.277188206479063,0.2239104111989339,0.1547048812390525,1,6,4.896952744864734,0,0,0,0.04959665082887601,0.0249553220989961,1.4445053046859813,0.24663858713900372,0,,
chatmy.com,2021-07-01,0,0.4057914660956223,0.2239104111989339,0.277188206479063,0.2239104111989339,0.24795232572471892,1,6,4.896952744864734,0,0,0,0.04959665082887601,-0.0113885638121981,1.3833915652621886,0.23822124445642773,1,1.4798598549332473,4.39233007439118
chatmy.com,2021-08-01,0,0.1464739585012751,0.2239104111989339,0.277188206479063,0.2239104111989339,0.08950054819521236,1,6,4.896952744864734,0,0,0,0.04959665082887601,0.0357118733865854,1.3287458013410673,0.23086370974675235,0,,
chatmy.com,2021-09-01,0,0.269116890981264,0.2239104111989339,0.277188206479063,0.2239104111989339,0.16443953258220065,1,6,4.896952744864734,0,0,0,0.04959665082887601,-0.0560924422174068,0.95865888647231,0.18527554190527284,0,,
chatmy.com,2021-10-01,0,0.4622323827169752,0.2239104111989339,0.277188206479063,0.2239104111989339,0.2824396368477223,1,6,4.896952744864734,0,0,0,0.04959665082887601,0.0348498551461574,1.3413736466887587,0.23254969840389197,0,,
chatmy.com,2021-11-01,0,0.3224509335458511,0.2239104111989339,0.277188206479063,0.2239104111989339,0.19702843845897994,1,6,4.896952744864734,0,0,0,0.04959665082887601,0.0216896702509504,2.0099388244579997,0.3334669687003168,0,,
chatmy.com,2021-12-01,0,0.4073162554442109,0.2239104111989339,0.277188206479063,0.2239104111989339,0.2488840236454774,1,6,4.896952744864734,0,0,0,0.04959665082887601,-0.0753898222294595,1.256855742784366,0.2214289998088805,0,,
chatmy.com,2022-01-01,0,0.3841999456713614,0.2239104111989339,0.277188206479063,0.2239104111989339,0.2347591756650607,1,6,4.896952744864734,0,0,0,0.04959665082887601,0.0753116617698443,1.2074101702908928,0.21510184239786162,0,,
chatmy.com,2022-02-01,0,0.3347300558116977,0.2239104111989339,0.277188206479063,0.2239104111989339,0.20453139792968847,1,6,4.896952744864734,0,0,0,0.04959665082887601,0.016995246483286,1.9906258657681017,0.3302553005744563,1,1.9028830194917306,6.705197818911072
chatmy.com,2022-03-01,0,0.2172871533693374,0.2239104111989339,0.277188206479063,0.2239104111989339,0.13276980796667406,1,6,4.896952744864734,0,0,0,0.04959665082887601,0.0382715364617547,1.9152960518476778,0.3178807982163017,1,1.8215707215416506,6.181560338390759
chatmy.com,2022-04-01,0,0.2439303929020415,0.2239104111989339,0.277188206479063,0.2239104111989339,0.14904972945082384,1,6,4.896952744864734,0,0,0,0.04959665082887601,0.0578067874322819,1.4570215207620163,0.2483869422470539,1,1.5953173323144636,4.929893238357139
chatmy.com,2022-05-01,0,0.2425824268129763,0.2239104111989339,0.277188206479063,0.2239104111989339,0.14822607652880054,1,6,4.896952744864734,0,0,0,0.04959665082887601,0.0484187583176739,1.3111690610716524,0.22853124978959985,1,1.3733560671565919,3.9485801837976684
chatmy.com,2022-06-01,0,0.3885640582640248,0.2239104111989339,0.277188206479063,0.2239104111989339,0.23742579622632315,1,6,4.896952744864734,0,0,0,0.04959665082887601,-0.0063051208279078,1.609342149426824,0.27032123309909933,0,,
