domain,date,post,attention_index,true_distance,embedding_distance,T_it,is_com,length,age_years,has_hyphen,has_digit,exact_match,alpha_i,lambda_t,log_price_latent,sale_prob,sold,log_price_obs,price_obs
chat.com,2024-11-01,1,0.7931021701535159,0.0,,0.7931021701535159,1,4,4.472862087709626,0,0,1,0.12633631070376794,-0.012588341353518452,1.8308073843774764,0.3043021200486563,1,1.831913800355372,6.24582849652918
top-chat-solutions.com,2021-01-01,0,0.33598748365123515,0.42613670806833764,,0.13157448939015048,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.039672624441721725,1.519662693241834,0.257261112845771,1,1.5065486151013927,4.511134234358703
top-chat-solutions.com,2021-06-01,0,0.2531854475922174,0.42613670806833764,,0.09914877073975266,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.02495532209899614,1.7632063771038864,0.2936763567248045,1,1.5826491463457506,4.867834350719685
top-chat-solutions.com,2021-10-01,0,0.4622323827169752,0.42613670806833764,,0.18101266474173033,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.034849855146157446,1.5484056476144195,0.2614017254588795,1,1.4277168912640426,4.169169649922986
top-chat-solutions.com,2022-02-01,0,0.3347300558116977,0.42613670806833764,,0.13108207394617566,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.016995246483286038,1.567339193792098,0.26415263676913253,1,1.5319174692572022,4.627040529608242
top-chat-solutions.com,2023-08-01,1,0.7606985541276278,0.42613670806833764,,0.2978936082722152,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.024801053176062425,1.2949239214787744,0.22639028652509227,1,1.1864003172958513,3.2752700290148344
top-chat-solutions.com,2023-09-01,1,0.5980551063323813,0.42613670806833764,,0.23420156723616675,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.013230580111733932,1.7020050992603193,0.28424606033099015,1,1.7577401518966305,5.799316999414485
top-chat-solutions.com,2023-12-01,1,0.8274249768643629,0.42613670806833764,,0.32402403106359107,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.005095118588771402,1.311142738602602,0.2285277692266478,1,1.0447824348019517,2.842779966379548
top-chat-solutions.com,2024-01-01,1,0.676214075498581,0.42613670806833764,,0.26480903614408013,1,18,3.05579998521241,1,0,0,0.5273046961467509,0.03496255444143819,1.4411009660774692,0.2461644790981602,1,1.5383400638074518,4.656853771597997
top-chat-solutions.com,2024-03-01,1,0.7855777809659342,0.42613670806833764,,0.307636446106823,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.03329254613418272,1.185014452292313,0.21227956156076377,1,1.078165918960604,2.939283719842252
top-chat-solutions.com,2024-07-01,1,0.6982499278343788,0.42613670806833764,,0.27343839336849673,1,18,3.05579998521241,1,0,0,0.5273046961467509,-0.034017130954993695,1.6386771146962273,0.27468278706087257,1,1.7914671041289472,5.998246065812418
chatmy.com,2021-12-01,0,0.4073162554442109,0.27718820647906306,,0.22135679791215718,1,6,4.896952744864734,0,0,0,0.049596650828876064,-0.07538982222945954,1.2247464173937086,0.21730517161949797,1,1.129408886704321,3.093827157136381
chatmy.com,2022-03-01,0,0.2172871533693374,0.27718820647906306,,0.11808511900618752,1,6,4.896952744864734,0,0,0,0.049596650828876064,0.03827153646175477,1.4034480534356553,0.24096175077880888,1,1.4263943130358054,4.163659241690389
chatmy.com,2022-04-01,0,0.24393039290204152,0.27718820647906306,,0.1325644384788025,1,6,4.896952744864734,0,0,0,0.049596650828876064,0.05780678743228197,1.9218988710766574,0.3189555451348865,1,1.9399125456548123,6.958142424238212
chatmy.com,2023-01-01,1,0.8810444478696753,0.27718820647906306,,0.47880528997308314,1,6,4.896952744864734,0,0,0,0.049596650828876064,0.08864919260485112,1.7120873742546185,0.28578699791045215,1,1.6963045276138635,5.453755901823374
chatmy.com,2023-06-01,1,0.7818316074772759,0.27718820647906306,,0.42488788214196,1,6,4.896952744864734,0,0,0,0.049596650828876064,0.07148676330950351,1.5598114635352078,0.2630566912902817,1,1.6565739756261093,5.24132314804154
chatmy.com,2023-10-01,1,0.7076164943753044,0.27718820647906306,,0.384555537008754,1,6,4.896952744864734,0,0,0,0.049596650828876064,0.014231052376853652,1.6192340511886505,0.2717870900382159,1,1.551206283350712,4.717156979884243
chatmy.com,2024-06-01,1,0.6162272389084403,0.27718820647906306,,0.3348898713660728,1,6,4.896952744864734,0,0,0,0.049596650828876064,0.028506497275892287,1.175337942528863,0.21106853827853686,1,1.2230186363677527,3.3974278695459894
chatmy.com,2024-10-01,1,0.6635088533861369,0.27718820647906306,,0.36058515516830125,1,6,4.896952744864734,0,0,0,0.049596650828876064,0.05332508295905208,1.1050992925756966,0.20242998817525187,1,0.994541102601884,2.7034834350627115
elitechatai.com,2022-06-01,0,0.3885640582640248,0.4467680784551829,,0.14541158951813912,1,11,8.279792550905297,0,0,0,-0.2338576067707346,-0.006305120827907887,0.9286388270952431,0.18190098414558017,1,0.7969179161670878,2.218692184400486
elitechatai.com,2022-12-01,1,0.6890410683103334,0.4467680784551829,,0.2578585302869192,1,11,8.279792550905297,0,0,0,-0.2338576067707346,0.04577267605386824,1.0237257768389423,0.19275524832859592,1,1.0129645666130798,2.753752609120607
elitechatai.com,2023-06-01,1,0.7818316074772759,0.4467680784551829,,0.2925833575207907,1,11,8.279792550905297,0,0,0,-0.2338576067707346,0.07148676330950351,0.973135110681142,0.18692001836984132,1,1.0233213603030467,2.7824208560725685
elitechatai.com,2023-07-01,1,0.7120982361784608,0.4467680784551829,,0.26648717042535625,1,11,8.279792550905297,0,0,0,-0.2338576067707346,0.04801750761784841,0.8858544730101798,0.17717448267622934,1,1.0030437615305652,2.726568234642488
elitechatai.com,2024-04-01,1,0.7448754852283408,0.4467680784551829,,0.278753338082933,1,11,8.279792550905297,0,0,0,-0.2338576067707346,-0.029434232175211753,0.9088485285093801,0.17970261349830327,1,0.8262371126596155,2.2847054557817312
elitechatai.com,2024-09-01,1,0.8611428103274879,0.4467680784551829,,0.32226383832637384,1,11,8.279792550905297,0,0,0,-0.2338576067707346,-0.04927939103357781,0.7081674558726585,0.15857430716912604,1,0.8526760286224631,2.345916198602476
quickchathelp.com,2021-08-01,0,0.1464739585012751,0.1883449715335401,,0.09678468003073007,1,13,2.8849511723823236,0,0,0,0.43138765425019904,0.035711873386585435,1.97849492889382,0.3282460157591206,1,1.9255758980712985,6.8590976697970545
quickchathelp.com,2021-09-01,0,0.269116890981264,0.1883449715335401,,0.17782268227740813,1,13,2.8849511723823236,0,0,0,0.43138765425019904,-0.05609244221740686,1.4157000398237827,0.2426464076611011,1,1.4531093422193224,4.2763906264071005
quickchathelp.com,2021-10-01,0,0.4622323827169752,0.1883449715335401,,0.3054263960560263,1,13,2.8849511723823236,0,0,0,0.43138765425019904,0.034849855146157446,1.8021608970475054,0.2997729410997586,1,1.856850362002412,6.403536155021387
quickchathelp.com,2021-12-01,0,0.4073162554442109,0.1883449715335401,,0.2691398106383524,1,13,2.8849511723823236,0,0,0,0.43138765425019904,-0.07538982222945954,1.4813248062665547,0.25180542680816975,1,1.448604871928427,4.257171071333062
quickchathelp.com,2022-06-01,0,0.3885640582640248,0.1883449715335401,,0.25674903877332034,1,13,2.8849511723823236,0,0,0,0.43138765425019904,-0.006305120827907887,1.994141142074371,0.33083871069884896,1,2.1187554838201503,8.320775701330478
quickchathelp.com,2022-09-01,0,0.34369825364664797,0.1883449715335401,,0.22710334210037716,1,13,2.8849511723823236,0,0,0,0.43138765425019904,0.01968831211520206,1.8837634054244667,0.31277504758584285,1,1.989050714243886,7.308592525440534
quickchathelp.com,2023-07-01,1,0.7120982361784608,0.1883449715335401,,0.4705286908619979,1,13,2.8849511723823236,0,0,0,0.43138765425019904,0.04801750761784841,1.7886927489575544,0.2976569233862462,1,1.8236341690463942,6.194328832674778
quickchathelp.com,2023-08-01,1,0.7606985541276278,0.1883449715335401,,0.5026420185158069,1,13,2.8849511723823236,0,0,0,0.43138765425019904,0.024801053176062425,1.9305010652440948,0.320358624320392,1,1.9293983922851563,6.885366705585048
quickchathelp.com,2023-09-01,1,0.5980551063323813,0.1883449715335401,,0.3951731263316673,1,13,2.8849511723823236,0,0,0,0.43138765425019904,-0.013230580111733932,1.646863005048305,0.2759076470052117,1,1.6001035304247533,4.9535452404914055
quickchathelp.com,2023-10-01,1,0.7076164943753044,0.1883449715335401,,0.46756731840482446,1,13,2.8849511723823236,0,0,0,0.43138765425019904,0.014231052376853652,1.7971198331767702,0.2989799183977109,1,1.7623403881213842,5.826056684832967
quickchathelp.com,2024-07-01,1,0.6982499278343788,0.1883449715335401,,0.46137823090472707,1,13,2.8849511723823236,0,0,0,0.43138765425019904,-0.034017130954993695,1.723219179609757,0.28749414900415077,1,1.7365006874397226,5.677441479141889
quickchathelp.com,2024-12-01,1,0.5931319361733686,0.1883449715335401,,0.39192007402494794,1,13,2.8849511723823236,0,0,0,0.43138765425019904,-0.011922283357478112,1.6175032467647583,0.271530247023593,1,1.4853685676854786,4.41659292626825
chatmarket.ai,2021-04-01,0,0.3121234992276242,0.4520166857044594,,0.11546439705041264,0,10,2.884979591208374,0,0,0,0.12210864095628501,-0.045900413255735,0.8279181697507629,0.17092845561777964,1,0.7581106076382707,2.1342399919489505
chatmarket.ai,2021-05-01,0,0.26354724563406,0.4520166857044594,,0.0974944978085153,0,10,2.884979591208374,0,0,0,0.12210864095628501,-0.03277712679054707,1.1517963072449482,0.2081434461517192,1,1.070796789628659,2.9177033698209316
chatmarket.ai,2021-06-01,0,0.2531854475922174,0.4520166857044594,,0.09366133956756213,0,10,2.884979591208374,0,0,0,0.12210864095628501,0.02495532209899614,0.8081139918413198,0.16883386590622596,1,0.7885767886272663,2.200262757868637
chatmarket.ai,2022-06-01,0,0.3885640582640248,0.4520166857044594,,0.14374218799270166,0,10,2.884979591208374,0,0,0,0.12210864095628501,-0.006305120827907887,0.905902783996826,0.17937717069530779,1,1.0085305882405078,2.74156955925821
chatmarket.ai,2023-01-01,1,0.8810444478696753,0.4520166857044594,,0.32592632787862297,0,10,2.884979591208374,0,0,0,0.12210864095628501,0.08864919260485112,0.7698131268325901,0.1648410823351926,1,0.7474158362080677,2.111536404297239
chatmarket.ai,2023-04-01,1,0.7084935855264092,0.4520166857044594,,0.2620942827737324,0,10,2.884979591208374,0,0,0,0.12210864095628501,-0.0784736226525909,0.4001315039625916,0.13011963750967387,1,0.2930872719197981,1.3405597785521968
chatmarket.ai,2023-08-01,1,0.7606985541276278,0.4520166857044594,,0.2814065589640602,0,10,2.884979591208374,0,0,0,0.12210864095628501,0.024801053176062425,0.7970752967229752,0.16767526238759364,1,0.8190827748784755,2.268418232839001
chatmarket.ai,2023-09-01,1,0.5980551063323813,0.4520166857044594,,0.22123958121214496,0,10,2.884979591208374,0,0,0,0.12210864095628501,-0.013230580111733932,1.0403888526030056,0.1947073075282283,1,0.9957298979162735,2.7066992345878247
chatmarket.ai,2024-08-01,1,0.743300208987863,0.4520166857044594,,0.27497035843379225,0,10,2.884979591208374,0,0,0,0.12210864095628501,-0.01556396419397681,0.38041944904015984,0.1284553847951576,1,0.3548988066023316,1.426036341517257
securechat360.org,2021-05-01,0,0.26354724563406,0.4409400502484393,,0.0998994861184165,0,13,8.56366017503583,0,1,0,0.05375811235742898,-0.03277712679054707,0.9072957336514571,0.17953100489737595,1,0.938128547806021,2.5551950156462593
securechat360.org,2021-07-01,0,0.4057914660956223,0.4409400502484393,,0.15381818480652884,0,13,8.56366017503583,0,1,0,0.05375811235742898,-0.011388563812198193,0.7182470580851166,0.15958559218151153,1,0.7233906483721231,2.0614108940156677
securechat360.org,2022-01-01,0,0.3841999456713614,0.4409400502484393,,0.14563376311124782,0,13,8.56366017503583,0,1,0,0.05375811235742898,0.07531166176984437,0.6572667317449896,0.15354674227081808,1,0.6895939008823427,1.9929060515002082
securechat360.org,2022-03-01,0,0.2172871533693374,0.4409400502484393,,0.08236426417398698,0,13,8.56366017503583,0,1,0,0.05375811235742898,0.03827153646175477,0.9777592381619571,0.18744767514535327,1,0.8985660131200732,2.4560786002209034
securechat360.org,2022-04-01,0,0.24393039290204152,0.4409400502484393,,0.09246357646785464,0,13,8.56366017503583,0,1,0,0.05375811235742898,0.05780678743228197,0.7473582051912084,0.16253564825749464,1,0.762787779311059,2.1442455794673565
securechat360.org,2023-05-01,1,0.6833145238797969,0.4409400502484393,,0.2590153034178403,0,13,8.56366017503583,0,1,0,0.05375811235742898,-0.04674620407194221,0.2691245702148861,0.11939660600755556,1,0.28462929088137556,1.3292691645721988
securechat360.org,2023-10-01,1,0.7076164943753044,0.4409400502484393,,0.2682271407805312,0,13,8.56366017503583,0,1,0,0.05375811235742898,0.014231052376853652,0.5049510720800858,0.13927955127202515,1,0.47582307926730955,1.6093382654649737
securechat360.org,2023-11-01,1,0.7412729682306661,0.4409400502484393,,0.2809848701759548,0,13,8.56366017503583,0,1,0,0.05375811235742898,0.08690733791630696,0.3202641149191717,0.12348848663315001,1,0.3041770800711423,1.3555090684806195
securechat360.org,2024-10-01,1,0.6635088533861369,0.4409400502484393,,0.25150782103157165,0,13,8.56366017503583,0,1,0,0.05375811235742898,0.05332508295905208,0.280194139763838,0.12027226760351493,1,0.32802722035575305,1.388226759801383
chatbest.co,2021-08-01,0,0.1464739585012751,0.17757261205196562,,0.09910579426252436,0,8,5.26173509061362,0,0,0,-0.35620652903131117,0.035711873386585435,1.0364103795041524,0.1942398760705207,1,1.052141398844172,2.863777045550536
chatbest.co,2022-04-01,0,0.24393039290204152,0.17757261205196562,,0.16504582507829205,0,8,5.26173509061362,0,0,0,-0.35620652903131117,0.05780678743228197,1.0796612160412837,0.19936719624996993,1,1.0316097490778706,2.805578478981562
chatbest.co,2022-06-01,0,0.3885640582640248,0.17757261205196562,,0.262906457981681,0,8,5.26173509061362,0,0,0,-0.35620652903131117,-0.006305120827907887,1.206171082924599,0.214944984773852,1,1.2215464628812946,3.392429946122131
chatbest.co,2022-08-01,0,0.2796948336769504,0.17757261205196562,,0.18924441536437012,0,8,5.26173509061362,0,0,0,-0.35620652903131117,-0.09050215612640092,0.45929126360653094,0.13522473658723463,1,0.5127137884542259,1.6698165806560779
chatbest.co,2022-12-01,1,0.6890410683103334,0.17757261205196562,,0.46621230868010866,0,8,5.26173509061362,0,0,0,-0.35620652903131117,0.04577267605386824,0.8125208126887271,0.16929817723633475,1,0.7932646069409424,2.2106014038336292
chatbest.co,2024-03-01,1,0.7855777809659342,0.17757261205196562,,0.531530046256943,0,8,5.26173509061362,0,0,0,-0.35620652903131117,-0.03329254613418272,0.8801063976583678,0.17654687539485006,1,0.722433510565593,2.059438783655461
chatbest.co,2024-06-01,1,0.6162272389084403,0.17757261205196562,,0.4169457191101426,0,8,5.26173509061362,0,0,0,-0.35620652903131117,0.028506497275892287,0.9158376937129813,0.1804766136926626,1,0.9076563856955739,2.478507056837585
chatbest.co,2024-09-01,1,0.8611428103274879,0.17757261205196562,,0.5826581261557501,0,8,5.26173509061362,0,0,0,-0.35620652903131117,-0.04927939103357781,1.070005121123026,0.19821373381026797,1,0.9522467789606716,2.591525708618781
truechat.org,2021-01-01,0,0.33598748365123515,0.2553421188626761,,0.19158302138961641,0,8,2.5050667188134996,0,0,0,0.12731946735474062,0.039672624441721725,1.04049134246073,0.1947193603394539,1,1.097841705246286,2.9976891402040025
truechat.org,2021-03-01,0,0.40676839105302304,0.2553421188626761,,0.23194291798269695,0,8,2.5050667188134996,0,0,0,0.12731946735474062,-0.03368162882152577,1.75184515712531,0.2919119711891938,1,1.5980600221274832,4.9434329654695235
truechat.org,2021-08-01,0,0.1464739585012751,0.2553421188626761,,0.08352074077170289,0,8,2.5050667188134996,0,0,0,0.12731946735474062,0.035711873386585435,1.068866406995882,0.19807804114212949,1,0.9121318782970038,2.4896244561955223
truechat.org,2021-09-01,0,0.269116890981264,0.2553421188626761,,0.15345282068509886,0,8,2.5050667188134996,0,0,0,0.12731946735474062,-0.05609244221740686,1.3051344863892695,0.2277342873478154,1,1.2747948137675689,3.5779671851712442
truechat.org,2022-11-01,1,0.7562556105354741,0.2553421188626761,,0.4312236076020939,0,8,2.5050667188134996,0,0,0,0.12731946735474062,-0.03476887327418814,1.1635728415695321,0.20960295307169052,1,1.3796421591334997,3.973479499715006
truechat.org,2023-06-01,1,0.7818316074772759,0.2553421188626761,,0.4458072662429266,0,8,2.5050667188134996,0,0,0,0.12731946735474062,0.07148676330950351,1.2541924296932707,0.22108482865146076,1,1.1642127072241204,3.2033998765796055
truechat.org,2023-09-01,1,0.5980551063323813,0.2553421188626761,,0.341016287224498,0,8,2.5050667188134996,0,0,0,0.12731946735474062,-0.013230580111733932,1.038881567244863,0.19453011604314227,1,1.0411894788283178,2.83258431035748
truechat.org,2023-10-01,1,0.7076164943753044,0.2553421188626761,,0.40348915532303625,0,8,2.5050667188134996,0,0,0,0.12731946735474062,0.014231052376853652,1.033388608401791,0.19388541710708135,1,0.9945605035389452,2.7035358856834755
truechat.org,2024-06-01,1,0.6162272389084403,0.2553421188626761,,0.35137819721644264,0,8,2.5050667188134996,0,0,0,0.12731946735474062,0.028506497275892287,1.2091538994170394,0.2153227239811183,1,1.1209871342349542,3.06788111954275
truechat.org,2024-08-01,1,0.743300208987863,0.2553421188626761,,0.42383632357343204,0,8,2.5050667188134996,0,0,0,0.12731946735474062,-0.01556396419397681,1.2608210849044736,0.22194213792775733,1,1.3565505037848593,3.882776551565634
truechat.org,2024-11-01,1,0.7931021701535159,0.2553421188626761,,0.45223384031291924,0,8,2.5050667188134996,0,0,0,0.12731946735474062,-0.012588341353518452,1.158805454888298,0.20901121000150857,1,1.2324371477886569,3.429577747068101
prochatservice.com,2021-01-01,0,0.33598748365123515,0.5589919163398911,,0.09822803783574495,1,14,4.59760734669566,0,0,0,-0.2396506540218237,0.039672624441721725,0.8918270021890594,0.17782845024743635,1,0.8823760909939373,2.41663503462939
prochatservice.com,2021-02-01,0,0.2752221455353199,0.5589919163398911,,0.08046291198436707,1,14,4.59760734669566,0,0,0,-0.2396506540218237,-0.017889345424040606,0.5672136153058683,0.14497247203320102,1,0.6508302218684484,1.9171318132436146
prochatservice.com,2021-07-01,0,0.4057914660956223,0.5589919163398911,,0.11863566776921712,1,14,4.59760734669566,0,0,0,-0.2396506540218237,-0.011388563812198193,0.8809652404485547,0.17664053759024168,1,1.005271891832209,2.732650157087266
prochatservice.com,2021-12-01,0,0.4073162554442109,0.5589919163398911,,0.11908144945190675,1,14,4.59760734669566,0,0,0,-0.2396506540218237,-0.07538982222945954,0.7255874976100523,0.16032534064246065,1,0.7448265095674731,2.1060760192440635
prochatservice.com,2022-06-01,0,0.3885640582640248,0.5589919163398911,,0.11359912756865853,1,14,4.59760734669566,0,0,0,-0.2396506540218237,-0.006305120827907887,0.9136664840170291,0.18023588973694873,1,0.9190831088183053,2.506990698150124
prochatservice.com,2023-02-01,1,0.8042299349100269,0.5589919163398911,,0.2351216408911916,1,14,4.59760734669566,0,0,0,-0.2396506540218237,0.034460343482453824,-0.22296257971255934,0.0857065808994215,1,-0.2587405284867612,0.7720233151153649
prochatservice.com,2023-07-01,1,0.7120982361784608,0.5589919163398911,,0.2081863637477436,1,14,4.59760734669566,0,0,0,-0.2396506540218237,0.04801750761784841,0.3917460645054986,0.12940944032101412,1,0.5108616693148054,1.6667267436641056
prochatservice.com,2024-04-01,1,0.7448754852283408,0.5589919163398911,,0.21776899707930344,1,14,4.59760734669566,0,0,0,-0.2396506540218237,-0.029434232175211753,0.04718259194718605,0.10297356234327155,1,0.0780806770755526,1.0812098840029933
prochatservice.com,2024-10-01,1,0.6635088533861369,0.5589919163398911,,0.19398095442870408,1,14,4.59760734669566,0,0,0,-0.2396506540218237,0.05332508295905208,0.10552729040626918,0.10708633366127027,1,0.0028753667729339433,1.0028795046049512
prochatservice.com,2024-11-01,1,0.7931021701535159,0.5589919163398911,,0.23186836941318484,1,14,4.59760734669566,0,0,0,-0.2396506540218237,-0.012588341353518452,0.16069677444928443,0.11110756770541937,1,0.21829785699618456,1.2439575338977644
chatguide.com,2021-02-01,0,0.2752221455353199,0.053583158434113556,,0.24461746548146762,1,9,2.5141867321337887,0,0,0,0.1090047296201501,-0.017889345424040606,1.532973051853275,0.25917321624391243,1,1.5366837364865984,4.649146881794886
chatguide.com,2021-03-01,0,0.40676839105302304,0.053583158434113556,,0.3615357792659733,1,9,2.5141867321337887,0,0,0,0.1090047296201501,-0.03368162882152577,1.4674681571986476,0.2498525427361622,1,1.4219717006708834,4.145285650428896
chatguide.com,2021-09-01,0,0.269116890981264,0.053583158434113556,,0.23919111473404683,1,9,2.5141867321337887,0,0,0,0.1090047296201501,-0.05609244221740686,1.3384396728081782,0.23215720907115395,1,1.2378124283277527,3.44806232497798
chatguide.com,2022-03-01,0,0.2172871533693374,0.053583158434113556,,0.19312483970178593,1,9,2.5141867321337887,0,0,0,0.1090047296201501,0.03827153646175477,2.0088229393903174,0.3332809765235126,1,2.0622895977588103,7.8639545062148555
chatguide.com,2022-07-01,0,0.4035664458784244,0.053583158434113556,,0.3586898901326789,1,9,2.5141867321337887,0,0,0,0.1090047296201501,0.03625800667017011,1.9710941807837528,0.3270232826912692,1,2.0879935589634484,8.06870952201195
chatguide.com,2022-09-01,0,0.34369825364664797,0.053583158434113556,,0.30547903597626785,1,9,2.5141867321337887,0,0,0,0.1090047296201501,0.01968831211520206,1.9597361199985786,0.32515129893281197,1,2.0272424219574283,7.593118844488094
chatguide.com,2022-10-01,0,0.3506491758777769,0.053583158434113556,,0.3116570162242975,1,9,2.5141867321337887,0,0,0,0.1090047296201501,0.08662425038478128,1.7803364935659414,0.2963483850433343,1,1.5458487524689382,4.6919522435548515
chatguide.com,2023-07-01,1,0.7120982361784608,0.053583158434113556,,0.632912970607753,1,9,2.5141867321337887,0,0,0,0.1090047296201501,0.04801750761784841,2.094831453236337,0.3477653520438999,1,2.030517825697183,7.618030149367053
chatguide.com,2023-08-01,1,0.7606985541276278,0.053583158434113556,,0.6761089371793929,1,9,2.5141867321337887,0,0,0,0.1090047296201501,0.024801053176062425,2.189938346844291,0.3641154023407307,1,2.1456021504480844,8.547186380172267
chatguide.com,2023-10-01,1,0.7076164943753044,0.053583158434113556,,0.6289295981262323,1,9,2.5141867321337887,0,0,0,0.1090047296201501,0.014231052376853652,2.1971648290292976,0.3653712138443417,1,2.1316868221388843,8.429073173507925
chatguide.com,2024-01-01,1,0.676214075498581,0.053583158434113556,,0.6010191256579996,1,9,2.5141867321337887,0,0,0,0.1090047296201501,0.03496255444143819,2.2304849067120003,0.37118504323007256,1,2.2106763348785727,9.12188375534612
chatguide.com,2024-03-01,1,0.7855777809659342,0.053583158434113556,,0.6982215960298923,1,9,2.5141867321337887,0,0,0,0.1090047296201501,-0.03329254613418272,1.8989499768911544,0.31522848185944324,1,1.8923785332453251,6.635131808643974
chatguide.com,2024-09-01,1,0.8611428103274879,0.053583158434113556,,0.7653838003121919,1,9,2.5141867321337887,0,0,0,0.1090047296201501,-0.04927939103357781,1.8277478147753348,0.3038165497809628,1,1.8051377924114937,6.08080928017014
chatguide.com,2024-12-01,1,0.5931319361733686,0.053583158434113556,,0.5271757134246498,1,9,2.5141867321337887,0,0,0,0.1090047296201501,-0.011922283357478112,2.0244729434986537,0.33589418936663684,1,2.112067667950008,8.265313552583107
chicagochat.com,2021-05-01,0,0.26354724563406,0.3331345515050982,,0.12663850861307566,1,11,2.5107013787087142,0,0,0,0.016988698937922334,-0.03277712679054707,1.1167131906859085,0.20383994990152887,1,1.1269260986733844,3.086155367755175
chicagochat.com,2021-07-01,0,0.4057914660956223,0.3331345515050982,,0.19498904627376507,1,11,2.5107013787087142,0,0,0,0.016988698937922334,-0.011388563812198193,1.260212663948806,0.2218633495824297,1,1.1363517304903392,3.115381854654684
chicagochat.com,2021-12-01,0,0.4073162554442109,0.3331345515050982,,0.1957217310285983,1,11,2.5107013787087142,0,0,0,0.016988698937922334,-0.07538982222945954,1.3426408645603503,0.2327193621173239,1,1.438518078431168,4.214445709058564
chicagochat.com,2022-04-01,0,0.24393039290204152,0.3331345515050982,,0.11721230889056143,1,11,2.5107013787087142,0,0,0,0.016988698937922334,0.05780678743228197,1.6848913999698885,0.28164196785441203,1,1.5500520085404021,4.711715225650197
chicagochat.com,2022-09-01,0,0.34369825364664797,0.3331345515050982,,0.16515230181978802,1,11,2.5107013787087142,0,0,0,0.016988698937922334,0.01968831211520206,1.38002950831658,0.2377639574437454,1,1.4749267670687747,4.370715680888398
chicagochat.com,2023-03-01,1,0.755846701183267,0.3331345515050982,,0.36319597553627975,1,11,2.5107013787087142,0,0,0,0.016988698937922334,0.05127033625709946,1.4418132561738197,0.24626362597492987,1,1.5748354393081772,4.829946733332774
chicagochat.com,2023-08-01,1,0.7606985541276278,0.3331345515050982,,0.3655273655661985,1,11,2.5107013787087142,0,0,0,0.016988698937922334,0.024801053176062425,1.4510819783856843,0.2475562309768195,1,1.591545221868323,4.911332165790738
chicagochat.com,2024-02-01,1,0.6311333408362253,0.3331345515050982,,0.30326928603331293,1,11,2.5107013787087142,0,0,0,0.016988698937922334,0.03364899802348464,1.0713426087830136,0.19837320229170632,1,1.1591364237768302,3.1871797147116374
chicagochat.com,2024-03-01,1,0.7855777809659342,0.3331345515050982,,0.37748221705656204,1,11,2.5107013787087142,0,0,0,0.016988698937922334,-0.03329254613418272,1.475123953776512,0.2509302606410237,1,1.4219590411793281,4.145233173552376
